KU	d8:84:66:11:5c:fa	-77
KU	d8:84:66:37:6a:69	-84
GUEST	d8:84:66:13:69:e8	-85
KU	d8:84:66:10:48:59	-87
KU	d8:84:66:11:4a:b9	-79
GUEST	d8:84:66:11:4a:b8	-79
KU	d8:84:66:13:69:e9	-85
GUEST	d8:84:66:11:43:28	-53
eduroam	d8:84:66:11:41:f1	-73
KU	d8:84:66:11:41:f0	-74
eduroam	d8:84:66:37:6a:61	-87
KU	d8:84:66:37:6a:60	-90
eduroam	d8:84:66:39:71:41	-81
KU	d8:84:66:39:71:40	-80
eduroam	d8:84:66:10:48:51	-87
KU	d8:84:66:10:48:50	-87
eduroam	d8:84:66:11:43:21	-48
KU	d8:84:66:11:43:20	-47
000000
KU	d8:84:66:11:43:29	-52
KU	d8:84:66:11:57:29	-71
GUEST	d8:84:66:0a:ba:29	-89
KU	d8:84:66:39:6e:80	-89
eduroam	d8:84:66:39:6e:81	-88
eduroam	d8:84:66:11:5c:f0	-86
KU	d8:84:66:11:5c:f1	-89
GUEST	d8:84:66:11:57:28	-73
KU	d8:84:66:11:57:20	-82
eduroam	d8:84:66:11:57:21	-82
KU	d8:84:66:11:4a:b0	-75
eduroam	d8:84:66:11:4a:b1	-74
KU	d8:84:66:10:3c:80	-83
eduroam	d8:84:66:10:3c:81	-82
GUEST	d8:84:66:11:31:e8	-72
GUEST	d8:84:66:39:71:48	-74
KU	d8:84:66:39:71:49	-74
GUEST	d8:84:66:71:29:48	-82
KU	d8:84:66:71:29:49	-82
KU	d8:84:66:10:48:59	-87
KU	d8:84:66:37:6a:69	-84
GUEST	20:b3:99:ea:1b:e8	-86
KU	20:b3:99:ea:1b:e9	-86
eduroam	d8:84:66:13:69:e1	-88
KU	d8:84:66:13:69:e0	-90
KU	d8:84:66:11:38:59	-81
KU	d8:84:66:11:5c:fa	-75
GUEST	d8:84:66:11:5c:f9	-76
GUEST	d8:84:66:11:41:f8	-67
GUEST	d8:84:66:13:69:e8	-81
GUEST	d8:84:66:10:48:58	-83
KU	d8:84:66:11:4a:b9	-84
GUEST	d8:84:66:11:4a:b8	-84
KU	d8:84:66:13:69:e9	-80
GUEST	d8:84:66:11:43:28	-67
eduroam	d8:84:66:11:41:f1	-71
KU	d8:84:66:11:41:f0	-69
eduroam	d8:84:66:37:6a:61	-91
KU	d8:84:66:37:6a:60	-91
eduroam	d8:84:66:39:71:41	-82
KU	d8:84:66:39:71:40	-84
eduroam	d8:84:66:10:48:51	-87
KU	d8:84:66:10:48:50	-87
eduroam	d8:84:66:0a:e9:41	-89
KU	d8:84:66:0a:e9:40	-89
eduroam	d8:84:66:11:31:e1	-84
KU	d8:84:66:11:31:e0	-84
eduroam	d8:84:66:11:43:21	-69
KU	d8:84:66:11:43:20	-68
000000
KU	d8:84:66:11:43:29	-52
KU	d8:84:66:11:57:29	-71
GUEST	d8:84:66:0a:ba:29	-89
KU	d8:84:66:39:6e:80	-89
eduroam	d8:84:66:39:6e:81	-88
eduroam	d8:84:66:11:5c:f0	-86
KU	d8:84:66:11:5c:f1	-89
KU	d8:84:66:11:57:20	-82
eduroam	d8:84:66:11:57:21	-82
KU	d8:84:66:11:4a:b0	-75
eduroam	d8:84:66:11:4a:b1	-74
KU	d8:84:66:10:3c:80	-83
eduroam	d8:84:66:10:3c:81	-82
GUEST	d8:84:66:71:29:48	-82
KU	d8:84:66:71:29:49	-82
KU	20:b3:99:ea:1b:e9	-86
KU	d8:84:66:37:6a:60	-91
eduroam	d8:84:66:37:6a:61	-91
GUEST	d8:84:66:10:48:58	-83
GUEST	d8:84:66:11:41:f8	-67
KU	d8:84:66:11:38:59	-81
eduroam	d8:84:66:13:69:e1	-87
KU	d8:84:66:13:69:e0	-87
GUEST	20:b3:99:ea:1b:e8	-90
KU	d8:84:66:11:5c:fa	-75
GUEST	d8:84:66:11:5c:f9	-75
KU	d8:84:66:39:71:49	-69
GUEST	d8:84:66:39:71:48	-69
GUEST	d8:84:66:11:57:28	-77
KU	d8:84:66:37:6a:69	-85
GUEST	d8:84:66:11:31:e8	-68
GUEST	d8:84:66:13:69:e8	-86
KU	d8:84:66:13:69:e9	-85
KU	d8:84:66:11:4a:b9	-81
KU	d8:84:66:10:48:59	-85
GUEST	d8:84:66:11:4a:b8	-81
GUEST	d8:84:66:11:43:28	-65
eduroam	d8:84:66:11:41:f1	-74
KU	d8:84:66:11:41:f0	-75
eduroam	d8:84:66:39:71:41	-84
KU	d8:84:66:39:71:40	-84
eduroam	d8:84:66:10:48:51	-85
KU	d8:84:66:10:48:50	-86
eduroam	d8:84:66:0a:e9:41	-88
KU	d8:84:66:0a:e9:40	-87
eduroam	d8:84:66:11:31:e1	-75
KU	d8:84:66:11:31:e0	-75
eduroam	d8:84:66:11:43:21	-55
KU	d8:84:66:11:43:20	-55
000000
KU	d8:84:66:11:43:29	-52
KU	d8:84:66:11:57:29	-71
GUEST	d8:84:66:0a:ba:29	-89
KU	d8:84:66:39:6e:80	-89
eduroam	d8:84:66:39:6e:81	-88
eduroam	d8:84:66:11:5c:f0	-86
KU	d8:84:66:11:5c:f1	-89
KU	d8:84:66:11:57:20	-82
eduroam	d8:84:66:11:57:21	-82
KU	d8:84:66:11:4a:b0	-75
eduroam	d8:84:66:11:4a:b1	-74
KU	d8:84:66:10:3c:80	-83
eduroam	d8:84:66:10:3c:81	-82
GUEST	d8:84:66:71:29:48	-82
KU	d8:84:66:71:29:49	-82
GUEST	d8:84:66:10:48:58	-83
KU	d8:84:66:11:38:59	-81
KU	d8:84:66:39:71:40	-84
eduroam	d8:84:66:39:71:41	-84
GUEST	d8:84:66:11:43:28	-65
KU	d8:84:66:10:48:59	-85
GUEST	d8:84:66:13:69:e8	-86
GUEST	d8:84:66:11:31:e8	-68
GUEST	d8:84:66:11:57:28	-77
GUEST	d8:84:66:11:5c:f9	-75
eduroam	d8:84:66:13:69:e1	-86
KU	d8:84:66:13:69:e0	-85
KU	20:b3:99:ea:1b:e9	-88
GUEST	20:b3:99:ea:1b:e8	-88
KU	d8:84:66:39:71:49	-71
GUEST	d8:84:66:39:71:48	-71
KU	d8:84:66:11:5c:fa	-73
KU	d8:84:66:37:6a:69	-85
GUEST	d8:84:66:11:41:f8	-62
KU	d8:84:66:11:4a:b9	-81
GUEST	d8:84:66:11:4a:b8	-81
KU	d8:84:66:13:69:e9	-80
eduroam	d8:84:66:11:41:f1	-72
KU	d8:84:66:11:41:f0	-72
eduroam	d8:84:66:37:6a:61	-89
KU	d8:84:66:37:6a:60	-87
eduroam	d8:84:66:10:48:51	-85
KU	d8:84:66:10:48:50	-84
eduroam	d8:84:66:0a:e9:41	-89
KU	d8:84:66:0a:e9:40	-88
eduroam	d8:84:66:11:31:e1	-68
KU	d8:84:66:11:31:e0	-70
eduroam	d8:84:66:11:43:21	-61
KU	d8:84:66:11:43:20	-60
000000
KU	d8:84:66:11:43:29	-52
KU	d8:84:66:11:57:29	-71
GUEST	d8:84:66:0a:ba:29	-89
KU	d8:84:66:39:6e:80	-89
eduroam	d8:84:66:39:6e:81	-88
eduroam	d8:84:66:11:5c:f0	-86
KU	d8:84:66:11:5c:f1	-89
KU	d8:84:66:11:57:20	-82
eduroam	d8:84:66:11:57:21	-82
KU	d8:84:66:71:29:49	-82
GUEST	d8:84:66:10:48:58	-83
KU	d8:84:66:11:38:59	-81
GUEST	d8:84:66:11:43:28	-65
KU	d8:84:66:10:48:59	-85
GUEST	d8:84:66:11:5c:f9	-75
GUEST	d8:84:66:11:41:f8	-62
GUEST	d8:84:66:39:71:48	-71
KU	d8:84:66:39:71:49	-71
KU	20:b3:99:ea:1b:e9	-88
KU	d8:84:66:13:69:e0	-85
eduroam	d8:84:66:13:69:e1	-89
GUEST	d8:84:66:71:29:48	-84
KU	d8:84:66:11:5c:fa	-74
GUEST	20:b3:99:ea:1b:e8	-89
GUEST	d8:84:66:11:57:28	-78
KU	d8:84:66:37:6a:69	-80
GUEST	d8:84:66:11:31:e8	-69
GUEST	d8:84:66:13:69:e8	-86
KU	d8:84:66:13:69:e9	-87
KU	d8:84:66:11:4a:b9	-78
GUEST	d8:84:66:11:4a:b8	-77
eduroam	d8:84:66:11:41:f1	-75
KU	d8:84:66:11:41:f0	-75
eduroam	d8:84:66:37:6a:61	-84
KU	d8:84:66:37:6a:60	-84
eduroam	d8:84:66:39:71:41	-81
KU	d8:84:66:39:71:40	-82
eduroam	d8:84:66:10:3c:81	-89
KU	d8:84:66:10:3c:80	-89
eduroam	d8:84:66:10:48:51	-87
KU	d8:84:66:10:48:50	-87
eduroam	d8:84:66:0a:e9:41	-88
KU	d8:84:66:0a:e9:40	-88
eduroam	d8:84:66:11:31:e1	-73
eduroam	d8:84:66:11:4a:b1	-80
KU	d8:84:66:11:4a:b0	-81
KU	d8:84:66:11:31:e0	-75
eduroam	d8:84:66:11:43:21	-52
KU	d8:84:66:11:43:20	-52
000000
KU	d8:84:66:11:43:29	-52
KU	d8:84:66:11:57:29	-71
GUEST	d8:84:66:0a:ba:29	-89
KU	d8:84:66:39:6e:80	-89
eduroam	d8:84:66:39:6e:81	-88
eduroam	d8:84:66:11:5c:f0	-86
KU	d8:84:66:11:5c:f1	-89
KU	d8:84:66:11:57:20	-82
eduroam	d8:84:66:11:57:21	-82
GUEST	d8:84:66:10:48:58	-83
KU	d8:84:66:11:38:59	-81
KU	d8:84:66:10:48:59	-85
GUEST	d8:84:66:11:5c:f9	-75
GUEST	d8:84:66:11:41:f8	-62
KU	d8:84:66:11:4a:b0	-81
eduroam	d8:84:66:11:4a:b1	-80
KU	d8:84:66:0a:e9:40	-88
eduroam	d8:84:66:0a:e9:41	-88
KU	d8:84:66:10:48:50	-87
eduroam	d8:84:66:10:48:51	-87
KU	d8:84:66:10:3c:80	-89
eduroam	d8:84:66:10:3c:81	-89
KU	d8:84:66:39:71:40	-82
eduroam	d8:84:66:39:71:41	-81
GUEST	d8:84:66:13:69:e8	-86
GUEST	d8:84:66:11:57:28	-78
GUEST	20:b3:99:ea:1b:e8	-89
eduroam	d8:84:66:13:69:e1	-87
KU	d8:84:66:13:69:e0	-87
KU	d8:84:66:71:29:49	-85
GUEST	d8:84:66:71:29:48	-85
KU	20:b3:99:ea:1b:e9	-90
KU	d8:84:66:39:71:49	-69
GUEST	d8:84:66:39:71:48	-69
KU	d8:84:66:11:5c:fa	-71
KU	d8:84:66:37:6a:69	-76
GUEST	d8:84:66:11:31:e8	-63
KU	d8:84:66:11:4a:b9	-75
GUEST	d8:84:66:11:4a:b8	-75
GUEST	d8:84:66:11:43:28	-75
KU	d8:84:66:13:69:e9	-82
eduroam	d8:84:66:11:41:f1	-75
KU	d8:84:66:11:41:f0	-76
eduroam	d8:84:66:37:6a:61	-87
KU	d8:84:66:37:6a:60	-87
eduroam	d8:84:66:11:31:e1	-66
KU	d8:84:66:11:31:e0	-66
eduroam	d8:84:66:11:43:21	-51
KU	d8:84:66:11:43:20	-51
000000
KU	d8:84:66:39:6e:80	-89
eduroam	d8:84:66:39:6e:81	-88
eduroam	d8:84:66:11:5c:f0	-86
KU	d8:84:66:11:5c:f1	-89
KU	d8:84:66:11:57:20	-82
eduroam	d8:84:66:11:57:21	-82
GUEST	d8:84:66:10:48:58	-83
KU	d8:84:66:11:38:59	-81
KU	d8:84:66:10:48:59	-85
GUEST	d8:84:66:11:41:f8	-62
KU	d8:84:66:11:4a:b0	-81
eduroam	d8:84:66:11:4a:b1	-80
KU	d8:84:66:0a:e9:40	-88
eduroam	d8:84:66:0a:e9:41	-88
eduroam	d8:84:66:10:3c:81	-89
GUEST	d8:84:66:11:57:28	-78
GUEST	20:b3:99:ea:1b:e8	-89
KU	d8:84:66:37:6a:60	-87
eduroam	d8:84:66:37:6a:61	-87
GUEST	d8:84:66:39:71:48	-69
KU	d8:84:66:39:71:49	-69
KU	20:b3:99:ea:1b:e9	-90
eduroam	d8:84:66:13:69:e1	-88
KU	d8:84:66:13:69:e0	-90
KU	d8:84:66:71:29:49	-82
GUEST	d8:84:66:71:29:48	-83
KU	d8:84:66:11:5c:fa	-71
GUEST	d8:84:66:11:5c:f9	-71
GUEST	d8:84:66:11:31:e8	-61
KU	d8:84:66:37:6a:69	-83
KU	d8:84:66:11:43:29	-48
GUEST	d8:84:66:13:69:e8	-82
KU	d8:84:66:13:69:e9	-82
KU	d8:84:66:11:4a:b9	-76
GUEST	d8:84:66:11:4a:b8	-76
GUEST	d8:84:66:11:43:28	-46
eduroam	d8:84:66:11:41:f1	-80
KU	d8:84:66:11:41:f0	-79
eduroam	d8:84:66:39:71:41	-85
KU	d8:84:66:39:71:40	-86
KU	d8:84:66:10:3c:80	-89
eduroam	d8:84:66:10:48:51	-87
KU	d8:84:66:10:48:50	-86
eduroam	d8:84:66:11:31:e1	-67
KU	d8:84:66:11:31:e0	-67
eduroam	d8:84:66:11:43:21	-43
KU	d8:84:66:11:43:20	-42
000000
eduroam	d8:84:66:39:6e:81	-88
eduroam	d8:84:66:11:5c:f0	-86
KU	d8:84:66:11:5c:f1	-89
KU	d8:84:66:11:57:20	-82
eduroam	d8:84:66:11:57:21	-82
GUEST	d8:84:66:10:48:58	-83
KU	d8:84:66:11:38:59	-81
KU	d8:84:66:10:48:59	-85
GUEST	d8:84:66:11:41:f8	-62
KU	d8:84:66:0a:e9:40	-88
eduroam	d8:84:66:0a:e9:41	-88
eduroam	d8:84:66:10:3c:81	-89
GUEST	20:b3:99:ea:1b:e8	-89
KU	d8:84:66:37:6a:60	-87
eduroam	d8:84:66:37:6a:61	-87
GUEST	d8:84:66:39:71:48	-69
KU	d8:84:66:39:71:49	-69
KU	20:b3:99:ea:1b:e9	-90
KU	d8:84:66:10:3c:80	-89
GUEST	d8:84:66:11:43:28	-46
KU	d8:84:66:11:43:29	-48
GUEST	d8:84:66:71:29:48	-83
KU	d8:84:66:71:29:49	-82
KU	d8:84:66:13:69:e0	-90
eduroam	d8:84:66:13:69:e1	-88
KU	d8:84:66:39:6e:80	-90
KU	d8:84:66:11:5c:fa	-68
GUEST	d8:84:66:11:5c:f9	-68
GUEST	d8:84:66:11:57:28	-73
GUEST	d8:84:66:11:31:e8	-58
KU	d8:84:66:37:6a:69	-87
KU	d8:84:66:13:69:e9	-86
GUEST	d8:84:66:13:69:e8	-85
KU	d8:84:66:11:4a:b9	-74
GUEST	d8:84:66:11:4a:b8	-75
eduroam	d8:84:66:11:41:f1	-80
KU	d8:84:66:11:41:f0	-81
eduroam	d8:84:66:39:71:41	-87
KU	d8:84:66:39:71:40	-86
eduroam	d8:84:66:10:48:51	-89
KU	d8:84:66:10:48:50	-90
eduroam	d8:84:66:11:4a:b1	-76
eduroam	d8:84:66:11:31:e1	-68
KU	d8:84:66:11:31:e0	-67
KU	d8:84:66:11:4a:b0	-77
eduroam	d8:84:66:11:43:21	-49
KU	d8:84:66:11:43:20	-49
000000
KU	d8:84:66:11:57:20	-82
eduroam	d8:84:66:11:57:21	-82
GUEST	d8:84:66:10:48:58	-83
KU	d8:84:66:11:38:59	-81
KU	d8:84:66:10:48:59	-85
GUEST	d8:84:66:11:41:f8	-62
KU	d8:84:66:0a:e9:40	-88
eduroam	d8:84:66:0a:e9:41	-88
eduroam	d8:84:66:10:3c:81	-89
GUEST	20:b3:99:ea:1b:e8	-89
KU	d8:84:66:37:6a:60	-87
eduroam	d8:84:66:37:6a:61	-87
KU	20:b3:99:ea:1b:e9	-90
KU	d8:84:66:10:3c:80	-89
KU	d8:84:66:11:43:29	-48
GUEST	d8:84:66:71:29:48	-83
KU	d8:84:66:71:29:49	-82
KU	d8:84:66:11:4a:b0	-77
eduroam	d8:84:66:11:4a:b1	-76
KU	d8:84:66:10:48:50	-90
eduroam	d8:84:66:10:48:51	-89
KU	d8:84:66:11:41:f0	-81
eduroam	d8:84:66:11:41:f1	-80
GUEST	d8:84:66:11:4a:b8	-75
KU	d8:84:66:11:4a:b9	-74
GUEST	d8:84:66:13:69:e8	-85
KU	d8:84:66:13:69:e9	-86
KU	d8:84:66:37:6a:69	-87
eduroam	d8:84:66:39:6e:81	-84
KU	d8:84:66:39:6e:80	-83
eduroam	d8:84:66:13:69:e1	-82
KU	d8:84:66:13:69:e0	-82
KU	d8:84:66:39:71:49	-72
GUEST	d8:84:66:39:71:48	-72
GUEST	d8:84:66:11:5c:f9	-65
KU	d8:84:66:11:5c:fa	-65
GUEST	d8:84:66:11:31:e8	-58
GUEST	d8:84:66:11:57:28	-76
GUEST	d8:84:66:11:43:28	-50
KU	d8:84:66:11:5c:f1	-89
eduroam	d8:84:66:11:5c:f0	-89
eduroam	d8:84:66:39:71:41	-76
KU	d8:84:66:39:71:40	-76
eduroam	d8:84:66:11:31:e1	-60
KU	d8:84:66:11:31:e0	-60
eduroam	d8:84:66:11:43:21	-46
KU	d8:84:66:11:43:20	-45
000000
KU	d8:84:66:0a:e9:40	-88
eduroam	d8:84:66:0a:e9:41	-88
eduroam	d8:84:66:10:3c:81	-89
GUEST	20:b3:99:ea:1b:e8	-89
KU	d8:84:66:37:6a:60	-87
eduroam	d8:84:66:37:6a:61	-87
KU	d8:84:66:10:3c:80	-89
KU	d8:84:66:11:43:29	-48
GUEST	d8:84:66:71:29:48	-83
KU	d8:84:66:71:29:49	-82
KU	d8:84:66:11:5c:fa	-65
GUEST	d8:84:66:39:71:48	-72
KU	d8:84:66:39:71:49	-72
KU	d8:84:66:13:69:e0	-82
eduroam	d8:84:66:13:69:e1	-82
KU	d8:84:66:39:6e:80	-83
eduroam	d8:84:66:39:6e:81	-84
KU	d8:84:66:11:4a:79	-88
GUEST	d8:84:66:11:5c:f9	-68
KU	20:b3:99:ea:1b:e9	-89
KU	d8:84:66:37:6a:69	-80
GUEST	d8:84:66:11:57:28	-77
GUEST	d8:84:66:11:31:e8	-61
KU	d8:84:66:13:69:e9	-85
GUEST	d8:84:66:13:69:e8	-85
KU	d8:84:66:11:4a:b9	-68
GUEST	d8:84:66:11:4a:b8	-68
KU	d8:84:66:10:48:59	-78
GUEST	d8:84:66:10:48:58	-80
GUEST	d8:84:66:11:43:28	-60
eduroam	d8:84:66:11:41:f1	-74
KU	d8:84:66:11:5c:f1	-79
KU	d8:84:66:11:41:f0	-75
eduroam	d8:84:66:11:5c:f0	-78
eduroam	d8:84:66:39:71:41	-84
KU	d8:84:66:39:71:40	-84
eduroam	d8:84:66:10:48:51	-81
KU	d8:84:66:10:48:50	-84
eduroam	d8:84:66:11:4a:b1	-78
KU	d8:84:66:11:4a:b0	-77
eduroam	d8:84:66:11:31:e1	-68
KU	d8:84:66:11:31:e0	-70
eduroam	d8:84:66:11:43:21	-63
KU	d8:84:66:11:43:20	-66
000000
KU	d8:84:66:37:6a:60	-87
eduroam	d8:84:66:37:6a:61	-87
KU	d8:84:66:10:3c:80	-89
GUEST	d8:84:66:71:29:48	-83
KU	d8:84:66:71:29:49	-82
KU	d8:84:66:11:5c:fa	-65
KU	d8:84:66:39:71:49	-72
KU	d8:84:66:39:6e:80	-83
eduroam	d8:84:66:39:6e:81	-84
eduroam	d8:84:66:11:5c:f0	-78
KU	d8:84:66:11:5c:f1	-79
KU	d8:84:66:10:48:59	-78
KU	d8:84:66:11:4a:b9	-68
KU	d8:84:66:13:69:e9	-85
GUEST	d8:84:66:11:31:e8	-61
KU	d8:84:66:37:6a:69	-80
KU	20:b3:99:ea:1b:e9	-89
eduroam	d8:84:66:13:69:e1	-88
KU	d8:84:66:13:69:e0	-87
KU	d8:84:66:11:4a:79	-72
GUEST	d8:84:66:11:4a:78	-72
GUEST	d8:84:66:11:5c:f9	-75
GUEST	d8:84:66:39:71:48	-70
GUEST	d8:84:66:11:57:28	-72
KU	d8:84:66:11:43:29	-61
GUEST	d8:84:66:11:4a:b8	-73
GUEST	d8:84:66:13:69:e8	-87
GUEST	d8:84:66:10:48:58	-66
GUEST	d8:84:66:11:43:28	-61
eduroam	d8:84:66:11:57:21	-79
KU	d8:84:66:11:57:20	-78
eduroam	d8:84:66:11:41:f1	-71
KU	d8:84:66:11:41:f0	-68
eduroam	d8:84:66:39:71:41	-83
KU	d8:84:66:39:71:40	-82
KU	d8:84:66:10:48:50	-72
KU	d8:84:66:11:4a:b0	-75
eduroam	d8:84:66:11:4a:b1	-71
eduroam	d8:84:66:10:48:51	-72
eduroam	d8:84:66:11:31:e1	-60
KU	d8:84:66:11:31:e0	-60
eduroam	d8:84:66:11:43:21	-61
KU	d8:84:66:11:43:20	-61
000000
KU	d8:84:66:10:3c:80	-89
GUEST	d8:84:66:71:29:48	-83
KU	d8:84:66:71:29:49	-82
KU	d8:84:66:11:5c:fa	-65
KU	d8:84:66:39:71:49	-72
KU	d8:84:66:39:6e:80	-83
eduroam	d8:84:66:39:6e:81	-84
eduroam	d8:84:66:11:5c:f0	-78
KU	d8:84:66:11:5c:f1	-79
KU	d8:84:66:10:48:59	-78
GUEST	d8:84:66:11:31:e8	-61
KU	d8:84:66:37:6a:69	-80
KU	20:b3:99:ea:1b:e9	-89
GUEST	d8:84:66:39:71:48	-70
GUEST	d8:84:66:11:4a:78	-72
eduroam	d8:84:66:13:69:e1	-88
KU	d8:84:66:13:69:e0	-89
KU	d8:84:66:11:4a:79	-78
GUEST	d8:84:66:11:5c:f9	-80
GUEST	d8:84:66:11:57:28	-63
KU	d8:84:66:11:43:29	-66
KU	d8:84:66:13:69:e9	-86
GUEST	d8:84:66:13:69:e8	-85
KU	d8:84:66:11:4a:b9	-74
GUEST	d8:84:66:11:4a:b8	-74
GUEST	d8:84:66:10:48:58	-80
GUEST	d8:84:66:11:43:28	-64
eduroam	d8:84:66:11:41:f1	-76
KU	d8:84:66:11:41:f0	-76
eduroam	d8:84:66:11:57:21	-69
KU	d8:84:66:11:57:20	-69
eduroam	d8:84:66:39:71:41	-80
KU	d8:84:66:39:71:40	-80
eduroam	d8:84:66:10:48:51	-83
KU	d8:84:66:10:48:50	-84
eduroam	d8:84:66:11:31:e1	-73
eduroam	d8:84:66:11:4a:b1	-80
KU	d8:84:66:11:31:e0	-74
KU	d8:84:66:11:4a:b0	-80
eduroam	d8:84:66:11:43:21	-69
KU	d8:84:66:11:43:20	-69
000000
KU	d8:84:66:11:5c:fa	-65
KU	d8:84:66:39:71:49	-72
KU	d8:84:66:39:6e:80	-83
eduroam	d8:84:66:39:6e:81	-84
eduroam	d8:84:66:11:5c:f0	-78
KU	d8:84:66:11:5c:f1	-79
KU	d8:84:66:10:48:59	-78
KU	20:b3:99:ea:1b:e9	-89
GUEST	d8:84:66:39:71:48	-70
GUEST	d8:84:66:11:4a:78	-72
eduroam	d8:84:66:13:69:e1	-88
KU	d8:84:66:11:4a:b0	-80
eduroam	d8:84:66:11:4a:b1	-80
GUEST	d8:84:66:11:43:28	-64
GUEST	d8:84:66:10:48:58	-80
KU	d8:84:66:11:43:29	-66
KU	d8:84:66:11:4a:79	-78
KU	d8:84:66:13:69:e0	-89
GUEST	d8:84:66:11:5c:f9	-77
GUEST	d8:84:66:11:31:e8	-70
GUEST	d8:84:66:11:57:28	-57
KU	d8:84:66:37:6a:69	-86
KU	d8:84:66:13:69:e9	-81
GUEST	d8:84:66:13:69:e8	-81
KU	d8:84:66:11:4a:b9	-79
GUEST	d8:84:66:11:4a:b8	-81
eduroam	d8:84:66:11:41:f1	-74
KU	d8:84:66:11:41:f0	-74
eduroam	d8:84:66:11:57:21	-65
KU	d8:84:66:11:57:20	-66
eduroam	d8:84:66:39:71:41	-81
KU	d8:84:66:39:71:40	-81
eduroam	d8:84:66:37:6a:61	-89
eduroam	d8:84:66:10:48:51	-83
KU	d8:84:66:10:48:50	-85
eduroam	d8:84:66:11:31:e1	-76
KU	d8:84:66:11:31:e0	-76
eduroam	d8:84:66:11:43:21	-63
KU	d8:84:66:11:43:20	-61
000000
KU	d8:84:66:11:5c:fa	-65
KU	d8:84:66:39:71:49	-72
KU	d8:84:66:39:6e:80	-83
eduroam	d8:84:66:39:6e:81	-84
eduroam	d8:84:66:11:5c:f0	-78
KU	d8:84:66:11:5c:f1	-79
KU	d8:84:66:10:48:59	-78
KU	20:b3:99:ea:1b:e9	-89
GUEST	d8:84:66:39:71:48	-70
GUEST	d8:84:66:11:4a:78	-72
eduroam	d8:84:66:13:69:e1	-88
KU	d8:84:66:11:4a:b0	-80
eduroam	d8:84:66:11:4a:b1	-80
GUEST	d8:84:66:11:43:28	-64
GUEST	d8:84:66:10:48:58	-80
KU	d8:84:66:11:43:29	-66
KU	d8:84:66:11:4a:79	-78
KU	d8:84:66:13:69:e0	-89
KU	d8:84:66:10:48:50	-85
eduroam	d8:84:66:10:48:51	-83
eduroam	d8:84:66:37:6a:61	-89
KU	d8:84:66:11:41:f0	-74
eduroam	d8:84:66:11:41:f1	-74
GUEST	d8:84:66:11:4a:b8	-81
KU	d8:84:66:11:4a:b9	-79
KU	d8:84:66:37:6a:69	-86
GUEST	d8:84:66:11:5c:f9	-77
GUEST	d8:84:66:11:31:e8	-66
GUEST	d8:84:66:11:57:28	-47
GUEST	d8:84:66:13:69:e8	-77
KU	d8:84:66:13:69:e9	-77
eduroam	d8:84:66:11:57:21	-49
KU	d8:84:66:11:57:20	-47
eduroam	d8:84:66:39:71:41	-86
KU	d8:84:66:39:71:40	-86
eduroam	d8:84:66:11:31:e1	-77
KU	d8:84:66:11:31:e0	-77
eduroam	d8:84:66:11:43:21	-70
KU	d8:84:66:11:43:20	-57
000000
eduroam	d8:84:66:11:5c:f0	-78
KU	d8:84:66:11:5c:f1	-79
KU	d8:84:66:10:48:59	-78
KU	20:b3:99:ea:1b:e9	-89
GUEST	d8:84:66:11:4a:78	-72
eduroam	d8:84:66:13:69:e1	-88
KU	d8:84:66:11:4a:b0	-80
eduroam	d8:84:66:11:4a:b1	-80
GUEST	d8:84:66:10:48:58	-80
KU	d8:84:66:11:43:29	-66
KU	d8:84:66:11:4a:79	-78
KU	d8:84:66:13:69:e0	-89
KU	d8:84:66:37:6a:69	-86
GUEST	d8:84:66:13:69:e8	-77
GUEST	d8:84:66:11:31:e8	-66
KU	d8:84:66:39:71:49	-70
GUEST	d8:84:66:39:71:48	-70
GUEST	d8:84:66:11:5c:f9	-78
KU	d8:84:66:10:3c:89	-88
GUEST	d8:84:66:11:57:28	-53
KU	d8:84:66:11:4a:b9	-83
GUEST	d8:84:66:11:4a:b8	-84
KU	d8:84:66:13:69:e9	-81
GUEST	d8:84:66:11:43:28	-57
eduroam	d8:84:66:11:41:f1	-76
KU	d8:84:66:11:41:f0	-77
eduroam	d8:84:66:11:57:21	-63
KU	d8:84:66:11:57:20	-62
eduroam	d8:84:66:37:6a:61	-89
KU	d8:84:66:37:6a:60	-89
eduroam	d8:84:66:39:71:41	-79
KU	d8:84:66:39:71:40	-78
eduroam	d8:84:66:10:48:51	-84
KU	d8:84:66:10:48:50	-84
eduroam	d8:84:66:11:31:e1	-79
KU	d8:84:66:11:31:e0	-79
eduroam	d8:84:66:11:43:21	-61
KU	d8:84:66:11:43:20	-59
000000
eduroam	d8:84:66:11:5c:f0	-78
KU	d8:84:66:11:5c:f1	-79
KU	d8:84:66:10:48:59	-78
GUEST	d8:84:66:11:4a:78	-72
KU	d8:84:66:11:4a:b0	-80
eduroam	d8:84:66:11:4a:b1	-80
KU	d8:84:66:11:43:29	-66
KU	d8:84:66:11:4a:79	-78
KU	d8:84:66:13:69:e0	-89
KU	d8:84:66:37:6a:69	-86
GUEST	d8:84:66:13:69:e8	-77
GUEST	d8:84:66:11:31:e8	-66
KU	d8:84:66:10:48:50	-84
eduroam	d8:84:66:10:48:51	-84
KU	d8:84:66:13:69:e9	-81
KU	d8:84:66:10:3c:89	-88
eduroam	d8:84:66:13:69:e1	-88
GUEST	d8:84:66:11:5c:f9	-76
KU	20:b3:99:ea:1b:e9	-87
